commonweight,age,party,gender4,educ,race,faminc_new
0.08678979034049,62,Secular Moderates,Woman,HS grad,Black,$10-20K
0.966980451748184,61,Progressive Left,Man,HS grad,White,$10-20K
0.521621013056934,69,Traditional Right,Man,HS grad,Other,$20-30K
0.0961382666468334,73,Traditional Right,Woman,HS grad,White,$20-30K
0.0623870100959524,52,Disillusioned Left,Woman,Some college,White,$10-20K
1.42942040541962,29,Traditional Right,Man,HS grad,White,$20-30K
2.00673930638124,33,MAGA Right,Woman,4-year,2+ races,$50-60K
4.55976365589338,26,Traditional Right,Woman,No HS,Other,<10K
0.549119311012232,29,Secular Moderates,Man,Some college,White,$30-40K
0.846366481533187,74,Religious Moderates,Woman,HS grad,White,$60-70K
0.740587983190816,78,Nationalist Right,Man,Some college,White,Prefer not to say
1.83964493610292,74,Faith-Based Conservatives,Woman,2-year,White,$70-80K
0.141325705433728,49,Traditional Right,Man,Some college,White,$100-120K
2.31179851262173,31,Religious Moderates,Man,4-year,White,$80-100K
0.308040826505257,25,Moderate Left,Woman,4-year,White,$70-80K
0.119066304495035,64,Moderate Left,Woman,HS grad,Black,$10-20K
0.476199329505837,70,Religious Moderates,Woman,HS grad,White,$40-50K
6.93726202927966,52,Religious Moderates,Man,HS grad,Black,$60-70K
0.502286382327561,79,Moderate Left,Woman,HS grad,White,$60-70K
1.32707737231719,38,Religious Moderates,Woman,HS grad,Hispanic,$80-100K
0.236966312822859,29,Nationalist Right,Woman,Post-grad,White,$60-70K
2.2235090317197e-4,75,Religious Moderates,Man,HS grad,White,Prefer not to say
1.39402333107382,61,MAGA Right,Man,HS grad,White,$200-250K
0.573325820829206,27,Religious Moderates,Man,HS grad,Black,$20-30K
0.696240585653116,85,Faith-Based Conservatives,Woman,HS grad,White,$60-70K
0.00533819077314319,26,Traditional Right,Woman,HS grad,Black,$10-20K
0.208279877583944,20,Progressive Left,Man,HS grad,Asian,$40-50K
1.4935584405956,86,Nationalist Right,Man,HS grad,White,$70-80K
0.0341589396828941,25,Religious Moderates,Woman,Some college,White,$20-30K
0.186345361124317,61,Disillusioned Left,Woman,HS grad,Hispanic,$50-60K
0.767934395445343,68,Traditional Right,Woman,HS grad,White,$50-60K
3.62005758644834,44,Traditional Right,Man,HS grad,Native American,Prefer not to say
1.25376590733675,26,Traditional Right,Woman,No HS,Black,Prefer not to say
0.942589131824462,35,Traditional Right,Man,HS grad,Hispanic,$60-70K
0.421243772661633,52,Traditional Right,Man,4-year,White,Prefer not to say
1.00334719378069,64,Religious Moderates,Woman,Some college,Hispanic,$80-100K
13.1841712680944,23,Traditional Right,Woman,Some college,White,$50-60K
1.1089896682078,57,Nationalist Right,Man,4-year,White,$150-200K
0.57211318715858706,59,Faith-Based Conservatives,Man,4-year,Other,<10K
0.601416974127482,67,Secular Moderates,Man,HS grad,White,$30-40K
0.167380709547869,41,Religious Moderates,Man,HS grad,White,$40-50K
1.1511021370938,50,Religious Moderates,Man,HS grad,White,$40-50K
1.06617761907738,51,Traditional Right,Woman,No HS,White,$10-20K
0.0368981967330486,63,Religious Moderates,Man,No HS,Black,Prefer not to say
1.05432374663136,81,Traditional Right,Woman,HS grad,White,$20-30K
0.522802297847043,58,Traditional Right,Woman,HS grad,White,$20-30K
0.520372523718237,51,Progressive Left,Man,Post-grad,White,$150-200K
0.343026078387688,71,Moderate Left,Woman,HS grad,White,$20-30K
2.58386010628352,57,Religious Moderates,Man,No HS,White,$30-40K
0.287936239822808,80,Religious Moderates,Woman,HS grad,White,$20-30K
0.837379748480067,78,Progressive Left,Man,Post-grad,White,$100-120K
0.811575391901434,66,Nationalist Right,Woman,HS grad,White,$20-30K
0.00511018283500659,64,Religious Moderates,Man,2-year,White,$150-200K
0.985963219663422,54,Religious Moderates,Woman,4-year,White,$60-70K
0.0804452601851691,45,Moderate Left,Woman,HS grad,White,$20-30K
1.06951235518051,70,Nationalist Right,Woman,HS grad,White,$50-60K
1.44337839956714,46,Religious Moderates,Woman,No HS,White,$20-30K
0.0281416219615176,65,Traditional Right,Woman,Some college,White,$100-120K
3.08952164378358,34,Disillusioned Left,Man,No HS,White,<10K
0.991823970798715,61,Progressive Left,Man,HS grad,Black,$150-200K
2.30699785488863,27,Religious Moderates,Man,2-year,White,$70-80K
0.0109850871413902,23,Secular Moderates,Non-binary,HS grad,White,$20-30K
1.45843085484993,67,Traditional Right,Woman,HS grad,Black,$20-30K
3.13191288270954,48,Progressive Left,Man,HS grad,Black,$20-30K
1.27424747144665,46,Religious Moderates,Woman,HS grad,White,<10K
1.2689258848151,86,Nationalist Right,Man,Some college,White,$70-80K
0.0348688467458953,41,Religious Moderates,Man,HS grad,Black,<10K
0.0541919531592804,41,Faith-Based Conservatives,Man,HS grad,White,$20-30K
0.64352871662787,67,Traditional Right,Woman,HS grad,White,$150-200K
0.415647517466532,78,Traditional Right,Woman,HS grad,White,$10-20K
0.0949180121836303,73,Secular Moderates,Man,Post-grad,White,$20-30K
2.11126700076429,74,Nationalist Right,Man,HS grad,White,Prefer not to say
0.677813690125789,66,Moderate Left,Man,4-year,White,$120-150K
0.164724759618609,51,Traditional Right,Man,HS grad,Hispanic,$10-20K
0.910739893425361,51,Traditional Right,Man,HS grad,White,$60-70K
0.203443195241796,80,Traditional Right,Man,HS grad,White,$80-100K
2.93879859116466,39,Traditional Right,Man,HS grad,White,$40-50K
0.458492914000256,75,Religious Moderates,Woman,HS grad,White,$10-20K
0.62313646341882,67,Religious Moderates,Man,Some college,White,$50-60K
0.182833768526677,87,Traditional Right,Woman,HS grad,White,$30-40K
0.00477769930830174,51,Faith-Based Conservatives,Man,Some college,White,$40-50K
0.57262508780469,60,Traditional Right,Woman,HS grad,White,$80-100K
0.0649160691068348,51,Faith-Based Conservatives,Man,HS grad,White,<10K
1.58677092065784,34,MAGA Right,Woman,HS grad,Black,<10K
0.8092786638886,64,Moderate Left,Woman,HS grad,White,$50-60K
0.724895671742222,90,Progressive Left,Man,HS grad,White,$50-60K
0.0236886577872765,42,Traditional Right,Man,HS grad,Black,$20-30K
3.93654416896808,55,Religious Moderates,Woman,HS grad,White,$60-70K
0.0178932431503283,40,Secular Moderates,Woman,HS grad,White,$30-40K
0.271957652971329,79,Nationalist Right,Woman,HS grad,White,$150-200K
0.0347825988476284,41,Faith-Based Conservatives,Woman,HS grad,Hispanic,$40-50K
1.28389498116714,74,Religious Moderates,Man,HS grad,White,$20-30K
0.955383836646073,84,Religious Moderates,Man,Some college,White,$70-80K
1.26385897178802,79,Progressive Left,Woman,HS grad,Black,$50-60K
0.729738562507602,55,Faith-Based Conservatives,Man,2-year,White,$40-50K
0.511628441404185,73,Traditional Right,Woman,2-year,White,$60-70K
0.0290586185399993,68,Religious Moderates,Woman,HS grad,Black,Prefer not to say
3.27271486443164,43,MAGA Right,Man,HS grad,White,$20-30K
0.952566176494638,45,Moderate Left,Man,Some college,White,$20-30K
1.27619995932181,77,Faith-Based Conservatives,Man,HS grad,White,$40-50K
1.2736753371259,23,Religious Moderates,Man,No HS,Native American,$30-40K
0.482319563883177,76,Traditional Right,Man,HS grad,White,$50-60K
2.4193371090547,33,Religious Moderates,Non-binary,HS grad,2+ races,Prefer not to say
1.0006474037037,73,Nationalist Right,Woman,HS grad,White,$10-20K
0.00847738144478304,30,Faith-Based Conservatives,Man,HS grad,Black,$20-30K
0.0182724636767925,69,Religious Moderates,Woman,4-year,White,$10-20K
8.40572986105054,23,Secular Moderates,Woman,Some college,Black,Prefer not to say
0.894775311922626,47,Religious Moderates,Man,HS grad,White,$50-60K
0.694873758088242,72,Traditional Right,Woman,HS grad,White,$10-20K
0.518807054130287,69,Religious Moderates,Man,Post-grad,2+ races,$30-40K
0.109599040026197,55,Traditional Right,Woman,HS grad,White,Prefer not to say
0.0583989693576731,36,Secular Moderates,Woman,HS grad,Black,$30-40K
12.056985595268,20,Traditional Right,Man,HS grad,Hispanic,Prefer not to say
0.732683642555342,66,Progressive Left,Woman,HS grad,Black,$10-20K
0.752748450379678,36,Religious Moderates,Man,HS grad,Black,$50-60K
8.79224354545724,42,Traditional Right,Man,HS grad,White,<10K
0.0063405466227547,33,Moderate Left,Woman,HS grad,2+ races,$20-30K
0.323068537566531,68,Progressive Left,Woman,HS grad,White,$60-70K
0.154107350609994,46,Disillusioned Left,Woman,HS grad,White,$20-30K
0.794255121212668,31,Faith-Based Conservatives,Man,Post-grad,White,$80-100K
0.356842617459313,69,Religious Moderates,Woman,HS grad,Black,$30-40K
0.0244789299657347,80,Religious Moderates,Woman,HS grad,White,$50-60K
0.251585591949071,60,Progressive Left,Woman,HS grad,White,$40-50K
0.0153319208888933,37,Traditional Right,Woman,HS grad,White,$30-40K
0.947758003960583,83,Traditional Right,Woman,HS grad,White,$30-40K
13.7804942888017,74,Secular Moderates,Woman,No HS,White,<10K
0.530389044258359,77,Religious Moderates,Man,Some college,Other,$40-50K
3.85991404853172,51,Traditional Right,Woman,No HS,White,$100-120K
2.16482694749145,43,Secular Moderates,Woman,Some college,Other,$70-80K
11.2230597988552,72,Faith-Based Conservatives,Woman,No HS,White,$10-20K
0.901229304420006,71,Traditional Right,Woman,HS grad,White,$30-40K
0.798900622940174,50,Religious Moderates,Man,HS grad,White,$40-50K
1.42699352610213,40,Progressive Left,Woman,4-year,White,$120-150K
0.266698421368086,58,Religious Moderates,Man,HS grad,White,$20-30K
0.491782656445631,63,Disillusioned Left,Woman,HS grad,Black,$20-30K
0.60598851329119,71,Religious Moderates,Woman,HS grad,White,$20-30K
0.126461097740335,64,Traditional Right,Woman,HS grad,White,$20-30K
0.919690566644879,36,Disillusioned Left,Woman,4-year,White,$80-100K
0.861422237735861,71,Traditional Right,Woman,2-year,White,$50-60K
0.0238568834794466,35,Religious Moderates,Woman,HS grad,Hispanic,$10-20K
0.948242280759753,59,Religious Moderates,Woman,Post-grad,White,$40-50K
0.369706887952091,65,MAGA Right,Woman,HS grad,White,<10K
1.50338429980875,69,Religious Moderates,Man,HS grad,White,$40-50K
0.343026078387688,72,Progressive Left,Woman,HS grad,White,$60-70K
3.34534902296985,64,Disillusioned Left,Man,HS grad,Black,$20-30K
0.501003947687714,47,Religious Moderates,Woman,Some college,Hispanic,$20-30K
0.157157986086261,55,Religious Moderates,Woman,HS grad,White,$60-70K
5.75274329199934,68,Religious Moderates,Man,HS grad,Hispanic,$60-70K
0.74115534700758,81,Traditional Right,Woman,HS grad,White,$20-30K
0.05151711934611,80,Secular Moderates,Woman,HS grad,White,$30-40K
0.343026078387688,69,Religious Moderates,Woman,HS grad,White,$100-120K
8.65344832264356,45,Religious Moderates,Man,HS grad,White,$60-70K
2.45741620716799,39,Religious Moderates,Man,HS grad,White,<10K
0.0192038608724034,21,Moderate Left,Man,HS grad,White,$60-70K
1.33569976143406,72,Religious Moderates,Woman,HS grad,White,$40-50K
2.75898100461272,25,Progressive Left,Man,HS grad,White,$40-50K
0.670839027263864,54,Nationalist Right,Man,HS grad,White,$30-40K
0.129030056647919,83,MAGA Right,Man,Some college,White,Prefer not to say
13.1841712680944,49,Traditional Right,Man,HS grad,White,$20-30K
0.35801821905757,47,MAGA Right,Man,Some college,White,$100-120K
1.30455789877785,97,Nationalist Right,Man,HS grad,White,Prefer not to say
0.0244634298398478,61,Faith-Based Conservatives,Woman,No HS,White,$20-30K
0.362179419002462,48,MAGA Right,Man,No HS,White,$10-20K
0.795592113769117,65,Disillusioned Left,Woman,HS grad,White,$10-20K
1.48964928338965,35,Nationalist Right,Woman,HS grad,White,Prefer not to say
0.484587402574006,37,Moderate Left,Woman,HS grad,White,$20-30K
0.84789659950246,73,Nationalist Right,Man,Some college,White,$100-120K
1.58644688186267,42,Nationalist Right,Woman,Post-grad,White,Prefer not to say
3.01798606107416,25,Religious Moderates,Man,HS grad,White,$10-20K
0.5495872733769,37,Moderate Left,Woman,HS grad,White,<10K
1.0006474037037,81,Faith-Based Conservatives,Woman,HS grad,White,$70-80K
0.972861759350401,72,MAGA Right,Woman,2-year,White,$70-80K
0.332719762596877,75,Moderate Left,Man,HS grad,White,$20-30K
0.0142455427016778,44,Traditional Right,Woman,HS grad,Black,<10K
2.86463570799934,67,Traditional Right,Man,No HS,White,$20-30K
0.346000575301958,53,Disillusioned Left,Man,4-year,White,$150-200K
0.661887502564812,53,MAGA Right,Woman,HS grad,White,$30-40K
0.220853172275756,65,Nationalist Right,Woman,HS grad,White,$40-50K
0.0629462506237486,21,Moderate Left,Woman,HS grad,White,$100-120K
2.20688718051737,63,Religious Moderates,Man,HS grad,White,$10-20K
2.73450488227382,73,Religious Moderates,Woman,No HS,White,$70-80K
3.71655514826032,54,Religious Moderates,Woman,HS grad,Black,$20-30K
0.252302643624289,74,Religious Moderates,Man,HS grad,White,$20-30K
0.0931905557779653,31,Secular Moderates,Woman,HS grad,White,$30-40K
0.0770136850210393,63,Moderate Left,Man,HS grad,White,$50-60K
0.816433896644972,71,Traditional Right,Man,HS grad,White,$60-70K
1.35541525638766,74,Traditional Right,Man,HS grad,White,$20-30K
2.45822209161006,62,Nationalist Right,Woman,HS grad,2+ races,$30-40K
0.65777348105031,69,Disillusioned Left,Woman,HS grad,White,$70-80K
0.64352871662787,71,Traditional Right,Woman,HS grad,White,$30-40K
5.64659494476031,74,Religious Moderates,Woman,HS grad,Hispanic,$30-40K
3.24800878739376,87,Nationalist Right,Man,HS grad,White,$50-60K
0.796264147627042,47,Moderate Left,Man,Post-grad,White,$100-120K
0.168858834351198,50,Religious Moderates,Woman,HS grad,White,<10K
0.146744639615298,37,Nationalist Right,Woman,HS grad,Hispanic,$10-20K
0.925619059367031,74,Traditional Right,Woman,HS grad,White,$30-40K
0.015582654828246,69,Nationalist Right,Woman,HS grad,White,$20-30K
1.02525543758973,39,Disillusioned Left,Woman,2-year,White,$30-40K
0.181544408112451,62,MAGA Right,Man,HS grad,White,$120-150K
0.536882248407467,62,Religious Moderates,Woman,HS grad,White,$10-20K
1.02515621897549,61,Traditional Right,Man,HS grad,White,$50-60K
0.33613643054882,29,Faith-Based Conservatives,Man,HS grad,Black,<10K
6.2345187052179,89,Religious Moderates,Man,HS grad,Asian,$120-150K
0.19182913946419,62,Moderate Left,Man,HS grad,White,$40-50K
2.8729952558439,76,Religious Moderates,Woman,HS grad,Hispanic,$40-50K
0.0397817539180249,69,Religious Moderates,Man,HS grad,White,$50-60K
1.03432214992479,54,Faith-Based Conservatives,Man,Post-grad,White,$70-80K
0.48863588534456,76,Moderate Left,Woman,HS grad,White,$10-20K
0.586038972139258,70,Traditional Right,Man,Some college,White,$40-50K
0.747579655766615,66,Nationalist Right,Woman,HS grad,White,Prefer not to say
0.477805039884075,75,Traditional Right,Woman,HS grad,White,$80-100K
0.272664333115486,66,MAGA Right,Woman,HS grad,White,$20-30K
0.799837280323605,67,Nationalist Right,Man,HS grad,White,$120-150K
0.502286382327561,88,Moderate Left,Woman,HS grad,White,Prefer not to say
0.84042954013873294,65,Traditional Right,Woman,HS grad,White,$10-20K
0.129565229002764,32,Disillusioned Left,Man,2-year,Hispanic,$80-100K
0.0534801654775887,63,Faith-Based Conservatives,Man,HS grad,White,$50-60K
0.00837336274280861,63,Religious Moderates,Woman,HS grad,White,$10-20K
0.423562987992376,49,Traditional Right,Woman,HS grad,Black,$10-20K
0.412193674305064,46,Religious Moderates,Woman,HS grad,Hispanic,<10K
1.9494340916184,34,Religious Moderates,Man,No HS,Black,$50-60K
2.27501295361867,24,Nationalist Right,Woman,4-year,Hispanic,$10-20K
0.521483627349177,80,Religious Moderates,Man,HS grad,White,$80-100K
0.689530796603817,77,MAGA Right,Woman,HS grad,White,$30-40K
0.601137119853546,48,Moderate Left,Woman,Post-grad,White,$80-100K
1.47537837893618,55,Religious Moderates,Woman,HS grad,Hispanic,$70-80K
0.562409062685396,51,Religious Moderates,Woman,HS grad,White,$70-80K
0.289966825792676,73,Religious Moderates,Woman,HS grad,White,$70-80K
2.60894770166457,40,MAGA Right,Man,HS grad,White,<10K
1.89101621349424,42,Moderate Left,Man,Some college,Black,<10K
1.66222162203374,60,Progressive Left,Woman,4-year,White,$120-150K
0.62917164395497,54,Religious Moderates,Woman,HS grad,White,$30-40K
0.679983756550226,52,MAGA Right,Man,4-year,White,$100-120K
0.396078282029856,66,Traditional Right,Woman,HS grad,White,$50-60K
1.45229007183901,74,MAGA Right,Woman,HS grad,White,$20-30K
0.0728828344373628,41,Traditional Right,Man,HS grad,White,$30-40K
0.464961246490888,74,Traditional Right,Woman,HS grad,White,Prefer not to say
2.94158991779421,49,Traditional Right,Man,HS grad,White,$30-40K
1.59504190707768,50,Progressive Left,Woman,Post-grad,White,$100-120K
1.7455949930484,77,Traditional Right,Woman,HS grad,White,$150-200K
0.213783853900306,65,Nationalist Right,Man,Some college,White,$10-20K
0.00196161022643683,74,Nationalist Right,Man,HS grad,White,$80-100K
1.18097495869416,54,Religious Moderates,Woman,Post-grad,Hispanic,Prefer not to say
0.654870580681437,34,Religious Moderates,Man,HS grad,Black,<10K
0.574088353778535,52,Religious Moderates,Woman,HS grad,White,$120-150K
0.19526086157491,75,Religious Moderates,Woman,Some college,Hispanic,$20-30K
0.00668394150158848,21,Moderate Left,Man,HS grad,Hispanic,$70-80K
0.0463032860967378,40,Religious Moderates,Man,HS grad,Hispanic,$40-50K
0.00731705797232101,66,Religious Moderates,Man,Some college,White,$30-40K
1.52142499940828,73,Nationalist Right,Woman,HS grad,White,$60-70K
2.03338601307611,30,Religious Moderates,Man,4-year,Hispanic,$50-60K
2.11555196675287,59,MAGA Right,Woman,HS grad,Other,$10-20K
0.531960902138501,96,Moderate Left,Woman,HS grad,White,$30-40K
0.392444136189649,74,Nationalist Right,Woman,HS grad,White,$40-50K
0.102264706128972,31,Nationalist Right,Woman,HS grad,Black,$10-20K
0.56815409241916,69,Nationalist Right,Woman,HS grad,White,$20-30K
0.403722851642037,72,Progressive Left,Man,Some college,White,$80-100K
0.0826953327501231,72,Religious Moderates,Woman,HS grad,White,Prefer not to say
0.222396864530806,65,Traditional Right,Man,HS grad,White,Prefer not to say
0.00696011577908278,59,Religious Moderates,Woman,HS grad,White,<10K
0.616251883965148,56,MAGA Right,Woman,HS grad,White,$70-80K
0.412312854928058,65,Traditional Right,Woman,HS grad,White,$30-40K
0.00682087152836268,60,Moderate Left,Woman,HS grad,Black,$10-20K
0.468487280361787,73,Religious Moderates,Man,2-year,White,$40-50K
0.0201371684985716,91,Moderate Left,Woman,HS grad,Black,$40-50K
0.0272852452330537,44,Secular Moderates,Woman,HS grad,Hispanic,Prefer not to say
0.244182732807465,69,MAGA Right,Man,Post-grad,Hispanic,$120-150K
0.504668609939369,86,Faith-Based Conservatives,Man,HS grad,White,<10K
0.928633809532409,71,Nationalist Right,Woman,HS grad,White,$80-100K
0.525660853666844,31,Nationalist Right,Man,4-year,White,$150-200K
0.0296795713998378,77,MAGA Right,Woman,HS grad,White,$10-20K
0.761085535567856,49,Traditional Right,Woman,HS grad,White,$120-150K
0.281085992144609,41,Traditional Right,Woman,HS grad,White,$50-60K
1.503091412051,73,MAGA Right,Woman,HS grad,White,$100-120K
0.0149250751561777,32,Disillusioned Left,Man,4-year,Asian,$120-150K
1.07063680537882,42,Nationalist Right,Woman,Some college,White,$20-30K
0.0270925893714399,37,Traditional Right,Man,HS grad,White,$20-30K
0.019150087608704,29,MAGA Right,Woman,Some college,Hispanic,$30-40K
0.0842508134531614,42,Faith-Based Conservatives,Woman,HS grad,Black,$10-20K
0.252302643624289,74,Religious Moderates,Man,HS grad,White,$20-30K
1.6696138172008,48,Religious Moderates,Man,HS grad,Black,<10K
0.56372659537554,80,Moderate Left,Man,HS grad,White,$120-150K
0.977211703737722,65,MAGA Right,Man,HS grad,White,$50-60K
0.795810511488999,78,Religious Moderates,Woman,HS grad,White,$20-30K
1.84881483562937,68,Religious Moderates,Woman,HS grad,White,$20-30K
0.0187076099143876,29,Disillusioned Left,Woman,4-year,Asian,Prefer not to say
0.487548965773427,41,Nationalist Right,Woman,HS grad,White,$80-100K
0.62313646341882,69,Progressive Left,Man,2-year,White,$20-30K
0.287956582549537,26,Religious Moderates,Woman,2-year,Hispanic,$40-50K
0.0337483664531406,20,Traditional Right,Woman,HS grad,Asian,$20-30K
1.31753332829342,64,Nationalist Right,Man,HS grad,White,$120-150K
0.0928212440708485,60,Religious Moderates,Woman,HS grad,Black,Prefer not to say
0.348283370374155,22,Disillusioned Left,Woman,Some college,Black,$100-120K
0.203143917566715,26,Nationalist Right,Woman,4-year,Hispanic,$70-80K
0.0770136850210393,63,Traditional Right,Man,HS grad,White,$60-70K
0.0522432326197715,85,Religious Moderates,Man,Some college,White,$80-100K
0.00480720912467396,40,Religious Moderates,Woman,No HS,2+ races,$20-30K
0.137882622431568,49,MAGA Right,Woman,No HS,Black,<10K
1.00469882804004,72,Faith-Based Conservatives,Woman,HS grad,White,$20-30K
0.686800661213297,67,Nationalist Right,Man,No HS,White,$10-20K
0.0537713978926992,62,Religious Moderates,Woman,HS grad,White,$20-30K
0.245767483523449,78,Nationalist Right,Woman,HS grad,White,$20-30K
0.320540498212446,59,Nationalist Right,Man,HS grad,White,$30-40K
0.11682129994787,49,Religious Moderates,Woman,HS grad,White,$80-100K
0.299488162337259,70,MAGA Right,Man,HS grad,White,$80-100K
0.5611099411401,50,Religious Moderates,Woman,HS grad,White,$10-20K
1.14806645974524,60,Moderate Left,Woman,HS grad,White,$200-250K
0.235143856421871,69,Moderate Left,Woman,HS grad,White,$30-40K
0.399371753613354,73,Religious Moderates,Man,HS grad,White,$120-150K
0.969124521733458,46,Faith-Based Conservatives,Woman,HS grad,White,$50-60K
0.422873982626583,50,Faith-Based Conservatives,Man,2-year,White,<10K
0.0168124497832586,84,Faith-Based Conservatives,Woman,HS grad,White,$40-50K
0.64352871662787,76,Traditional Right,Woman,HS grad,White,$60-70K
1.44275086799758,88,Moderate Left,Woman,Some college,White,$40-50K
0.0268592678121899,32,Progressive Left,Woman,HS grad,Hispanic,<10K
0.043452805036732,70,Faith-Based Conservatives,Woman,HS grad,White,Prefer not to say
3.34464935979915,23,MAGA Right,Man,No HS,Black,<10K
0.230591693507715,66,Moderate Left,Woman,HS grad,White,$80-100K
1.4793352656918899,55,Religious Moderates,Man,HS grad,White,$20-30K
0.336521493634241,30,Nationalist Right,Woman,HS grad,White,$30-40K
0.840719585959045,35,Traditional Right,Woman,HS grad,2+ races,$40-50K
1.0006474037037,78,Religious Moderates,Woman,HS grad,White,$120-150K
0.382858900423535,56,Moderate Left,Woman,HS grad,White,$20-30K
0.0401619576877911,53,Moderate Left,Man,HS grad,Black,<10K
0.480136652891083,64,Traditional Right,Man,HS grad,White,<10K
0.696240585653116,75,Religious Moderates,Woman,HS grad,White,$10-20K
0.160751904936269,44,Disillusioned Left,Woman,4-year,2+ races,$30-40K
0.228855891112567,79,Moderate Left,Woman,HS grad,White,$20-30K
1.08187478680452,58,Traditional Right,Woman,No HS,White,$20-30K
0.544534178779865,79,Religious Moderates,Woman,HS grad,White,$30-40K
0.104189483792131,79,Religious Moderates,Woman,HS grad,White,$20-30K
0.471150574604353,59,Religious Moderates,Woman,HS grad,White,$20-30K
0.198392188719368,66,Nationalist Right,Woman,HS grad,White,$30-40K
0.00277730959053303,40,Moderate Left,Woman,HS grad,White,<10K
1.11790224886922,89,Traditional Right,Man,HS grad,White,Prefer not to say
0.648459713364368,80,Nationalist Right,Man,Some college,White,$120-150K
0.016883403083235,40,Traditional Right,Woman,HS grad,White,$20-30K
1.99461889886271,36,Faith-Based Conservatives,Woman,No HS,White,$10-20K
0.0136354072632673,50,Religious Moderates,Man,Some college,Black,<10K
0.145431328186467,74,Religious Moderates,Woman,HS grad,White,$50-60K
0.36323951668869,26,Progressive Left,Woman,4-year,Black,Prefer not to say
0.055870045065851,73,Nationalist Right,Woman,HS grad,White,$20-30K
0.511783375224679,55,Traditional Right,Man,HS grad,White,$20-30K
1.68319633208448,37,Faith-Based Conservatives,Man,4-year,White,$30-40K
0.201621899072898,59,Faith-Based Conservatives,Woman,No HS,White,$40-50K
3.14378111682221,36,Moderate Left,Man,HS grad,Hispanic,$20-30K
0.463873239632163,64,Progressive Left,Man,4-year,White,$20-30K
0.00121003582282065,39,Moderate Left,Woman,HS grad,White,<10K
0.611114655055176,77,Progressive Left,Woman,HS grad,White,$70-80K
0.187156233461656,40,Moderate Left,Woman,HS grad,White,<10K
0.530705036008443,40,Religious Moderates,Woman,4-year,White,$100-120K
0.72481632077162,73,Religious Moderates,Woman,HS grad,White,$20-30K
0.0888842991662575,72,Religious Moderates,Woman,2-year,Hispanic,$20-30K
0.235143856421871,78,Traditional Right,Woman,HS grad,White,$30-40K
0.712217125526671,67,Religious Moderates,Man,HS grad,White,$20-30K
1.75624116875683,39,MAGA Right,Woman,HS grad,Black,$20-30K
0.485633024463287,59,Religious Moderates,Man,HS grad,White,$40-50K
2.25646114364222,31,Progressive Left,Woman,HS grad,Black,$10-20K
0.512244406793254,57,Religious Moderates,Woman,HS grad,White,$10-20K
0.151426423342777,69,Religious Moderates,Woman,HS grad,Black,<10K
0.323068537566531,67,Faith-Based Conservatives,Woman,HS grad,White,$10-20K
1.90173736152874,55,Traditional Right,Man,HS grad,White,$20-30K
0.563412631019456,46,MAGA Right,Woman,HS grad,White,<10K
0.604806399718568,31,Nationalist Right,Woman,HS grad,White,<10K
0.704182980522328,62,Religious Moderates,Woman,HS grad,White,$80-100K
0.889109457101118,82,Nationalist Right,Woman,HS grad,White,$60-70K
1.05435666489234,33,Religious Moderates,Man,2-year,Black,$20-30K
0.0711791798773723,53,Progressive Left,Woman,Some college,Hispanic,$20-30K
0.56512389749168,69,Religious Moderates,Man,Some college,White,$30-40K
0.388567391458903,65,Religious Moderates,Woman,HS grad,White,$80-100K
0.751815662734407,81,Religious Moderates,Woman,HS grad,White,$10-20K
1.21645291206746,66,Secular Moderates,Man,HS grad,Hispanic,$80-100K
0.816426183792181,73,Moderate Left,Man,Some college,2+ races,$80-100K
0.0536540229167852,68,Religious Moderates,Woman,HS grad,White,$50-60K
1.35325528809685,20,Religious Moderates,Man,HS grad,White,$150-200K
1.75479884778174,38,Moderate Left,Man,Some college,White,$150-200K
0.0187660840421301,33,Faith-Based Conservatives,Woman,HS grad,Hispanic,$40-50K
1.03223715394035,65,Traditional Right,Man,HS grad,White,<10K
0.62917164395497,63,Faith-Based Conservatives,Woman,HS grad,White,$40-50K
3.24895150221916,50,MAGA Right,Man,HS grad,Hispanic,$80-100K
0.931258806528529,60,Moderate Left,Man,2-year,2+ races,$20-30K
0.63051194860856,63,Religious Moderates,Man,HS grad,White,Prefer not to say
1.07775494204946,65,Faith-Based Conservatives,Man,Post-grad,Hispanic,$20-30K
1.45876856304599,70,Moderate Left,Man,HS grad,White,$60-70K
0.0647265157395562,55,Traditional Right,Man,HS grad,White,$30-40K
0.974746315025645,64,Nationalist Right,Woman,HS grad,White,$120-150K
0.64417000225043,34,Moderate Left,Woman,Some college,Hispanic,$30-40K
0.0238164800607648,32,Traditional Right,Woman,HS grad,White,$20-30K
0.460944017252354,64,MAGA Right,Woman,HS grad,White,<10K
1.66957110590203,65,Moderate Left,Woman,HS grad,White,$100-120K
0.696240585653116,81,Nationalist Right,Woman,HS grad,White,$120-150K
0.0984791419953472,35,Secular Moderates,Woman,HS grad,Hispanic,$30-40K
4.15793673047035,39,Religious Moderates,Man,No HS,Black,$20-30K
2.76849527898533,29,Progressive Left,Woman,4-year,White,$150-200K
0.889909402522443,44,Moderate Left,Woman,2-year,White,$20-30K
1.83871707956753,64,MAGA Right,Man,HS grad,White,$100-120K
0.0678754815090144,69,MAGA Right,Woman,HS grad,Black,$10-20K
4.16313469096513,42,Nationalist Right,Man,HS grad,Hispanic,$30-40K
