party,variable,people_1,people_2,people_3,people_4,people_5,people_6,people_7,people_8,people_NA,pct_1,pct_2,pct_3,pct_4,pct_5,pct_6,pct_7,pct_8,pct_NA
Nationalist Right,CC24_420_6,2308.6581484479384,7621.156968210363,NA,NA,NA,NA,NA,NA,NA,0.2324975965136474,0.7675024034863526,NA,NA,NA,NA,NA,NA,NA
Nationalist Right,CC24_421_1,1618.9146590829662,5041.695455886514,1817.7437368120704,1230.7102663007304,220.7509985760256,NA,NA,NA,NA,0.16303573027931476,0.5077330641764458,0.18305917234678565,0.12394090442188443,0.02223112877556931,NA,NA,NA,NA
Nationalist Right,CC24_423,333.95784535834173,2751.985242148694,6843.872029151268,NA,NA,NA,NA,NA,NA,0.03363182913628396,0.27714365371535976,0.6892245171483562,NA,NA,NA,NA,NA,NA
Nationalist Right,CC24_424,1629.7457424119473,4735.068326660935,3402.1516264440297,NA,NA,NA,NA,162.84942114142655,NA,0.16412649412554242,0.4768536242651029,0.34261983596618556,NA,NA,NA,NA,0.01640004564316902,NA
Nationalist Right,CC24_440a,160.82579357559328,703.2385246925277,2168.363097595587,2169.917427310502,4727.470273484114,NA,NA,NA,NA,0.01619625256725987,0.07082090818717965,0.21836892954410872,0.21852546113071472,0.4760884485707371,NA,NA,NA,NA
Nationalist Right,CC24_440b,2161.10702631687,3722.196876038669,2136.9992683102205,1533.836375279158,375.6755707134428,NA,NA,NA,NA,0.21763819375562943,0.3748505719702951,0.21521037836093937,0.15446776775390092,0.03783308815923527,NA,NA,NA,NA
Nationalist Right,CC24_440c,1142.7313151897845,2899.9320383200165,3147.2106984016955,1516.6641949192351,1223.2768698276209,NA,NA,NA,NA,0.11508082494635044,0.29204290354359796,0.3169455484747047,0.1527384122565248,0.12319231077882203,NA,NA,NA,NA
Nationalist Right,CC24_440d,2371.1653536936788,3785.048699138371,2583.546522877112,796.29180886151,393.7627320876802,NA,NA,NA,NA,0.2387924977289647,0.3811801785502066,0.2601807276897764,0.08019200755567375,0.03965458847537857,NA,NA,NA,NA
Nationalist Right,CC24_441a,5377.020186378907,2896.9137321617372,1380.6254521404858,160.34350176346922,114.91224421371354,NA,NA,NA,NA,0.5415025479536258,0.291738939560099,0.1390383844936187,0.01614768249758004,0.01157244549507634,NA,NA,NA,NA
Nationalist Right,CC24_441b,169.32509277588738,793.3548002405074,1305.7997324933715,2680.337792811405,4980.997698337148,NA,NA,NA,NA,0.01705218987328641,0.07989623078777877,0.13150292499431876,0.2699282676789071,0.501620386665709,NA,NA,NA,NA
Nationalist Right,CC24_443_1,239.5676411419187,457.0608151433601,3669.475984642669,3009.7237734252626,2553.9869023051388,NA,NA,NA,NA,0.02412609281516408,0.04602913647169429,0.3695412192002168,0.30309967890299616,0.2572038726099288,NA,NA,NA,NA
Nationalist Right,CC24_444a,8416.006061710752,1513.8090549475664,NA,NA,NA,NA,NA,NA,NA,0.8475491197808918,0.1524508802191081,NA,NA,NA,NA,NA,NA,NA
Nationalist Right,CC24_444b,9079.705370920892,850.1097457374714,NA,NA,NA,NA,NA,NA,NA,0.9143881597240096,0.08561184027599046,NA,NA,NA,NA,NA,NA,NA
Nationalist Right,CC24_445a,8907.97683653001,1021.8382801283266,NA,NA,NA,NA,NA,NA,NA,0.8970939269136963,0.10290607308630376,NA,NA,NA,NA,NA,NA,NA
Nationalist Right,comptype,5517.619658542708,765.8161500542612,3646.379308061341,NA,NA,NA,NA,NA,NA,0.5556618722222049,0.07712290118770933,0.3672152265900858,NA,NA,NA,NA,NA,NA
Nationalist Right,educ,470.96865303987533,2718.004139593542,2081.243835206265,1035.064852502212,2351.960913060084,1272.5727232563704,NA,NA,NA,0.047429750454243,0.2737215252914219,0.2095954265769512,0.10423807899159954,0.23685847978321495,0.12815673890256937,NA,NA,NA
Nationalist Right,gender4,5201.380982559448,4690.140628709547,17.73146009567555,20.562045293621335,NA,NA,NA,NA,NA,0.5238144841018835,0.4723290991431805,0.0017856787752200099,0.00207073797971589,NA,NA,NA,NA,NA
Nationalist Right,hispanic,926.5001614020543,9003.31495525629,NA,NA,NA,NA,NA,NA,NA,0.09330487531915369,0.9066951246808462,NA,NA,NA,NA,NA,NA,NA
