party,age,density
Disillusioned Left,56.833659491193735,0.015070515312623321
Disillusioned Left,56.99412915851272,0.015169446165006484
Disillusioned Left,57.1545988258317,0.015260535498108383
Disillusioned Left,57.31506849315068,0.015344972146374153
Disillusioned Left,57.47553816046967,0.015422714841584407
Disillusioned Left,57.636007827788646,0.015493165258363417
Disillusioned Left,57.79647749510763,0.0155545943474471
Disillusioned Left,57.956947162426616,0.01560934467228473
Disillusioned Left,58.11741682974559,0.015657465385577135
Disillusioned Left,58.27788649706458,0.015699011570595296
Disillusioned Left,58.438356164383556,0.01573177131350744
Disillusioned Left,58.59882583170254,0.015757831915778567
Disillusioned Left,58.759295499021526,0.01577771744649614
Disillusioned Left,58.919765166340504,0.015791539195278446
Disillusioned Left,59.08023483365949,0.015798203766211633
Disillusioned Left,59.240704500978474,0.015797980998836086
Disillusioned Left,59.40117416829745,0.01579226357333018
Disillusioned Left,59.56164383561644,0.015781188183570764
Disillusioned Left,59.72211350293542,0.015764573479204968
Disillusioned Left,59.8825831702544,0.015741206431997747
Disillusioned Left,60.043052837573384,0.01571310885131291
Disillusioned Left,60.20352250489236,0.015680420922862648
Disillusioned Left,60.36399217221135,0.015643282528505314
Disillusioned Left,60.52446183953033,0.015600469751680425
Disillusioned Left,60.68493150684931,0.015553329515917494
Disillusioned Left,60.845401174168295,0.015502351601735983
Disillusioned Left,61.00587084148728,0.015447669472507608
Disillusioned Left,61.16634050880626,0.015388778478282196
Disillusioned Left,61.32681017612524,0.01532581908344814
Disillusioned Left,61.48727984344423,0.015259740099957175
Disillusioned Left,61.647749510763205,0.015190669694716998
Disillusioned Left,61.80821917808219,0.015118618242457662
Disillusioned Left,61.968688845401175,0.015042931604076416
Disillusioned Left,62.12915851272015,0.014964824251005728
Disillusioned Left,62.28962818003914,0.014884423254955925
Disillusioned Left,62.450097847358116,0.014801855705987122
Disillusioned Left,62.6105675146771,0.014716686523963173
Disillusioned Left,62.771037181996086,0.014629589123300235
Disillusioned Left,62.93150684931506,0.014540894429065112
Disillusioned Left,63.09197651663405,0.01445072855045388
Disillusioned Left,63.25244618395303,0.014359028074715301
Disillusioned Left,63.41291585127201,0.01426595893142777
Disillusioned Left,63.573385518590996,0.014171970029163301
Disillusioned Left,63.73385518590998,0.014077178495845931
Disillusioned Left,63.89432485322896,0.013981688144465623
Disillusioned Left,64.05479452054794,0.013885510486308405
Disillusioned Left,64.21526418786692,0.013789015826384554
Disillusioned Left,64.37573385518591,0.013692297662446631
Disillusioned Left,64.53620352250489,0.013595446785393525
Disillusioned Left,64.69667318982387,0.013498586787534699
Disillusioned Left,64.85714285714286,0.013401856190635329
Disillusioned Left,65.01761252446184,0.01330530957961265
Disillusioned Left,65.17808219178082,0.013208996661700109
Disillusioned Left,65.3385518590998,0.013113014792349751
Disillusioned Left,65.49902152641879,0.013017456901260624
Disillusioned Left,65.65949119373776,0.012922248117728689
Disillusioned Left,65.81996086105674,0.012827387474399621
Disillusioned Left,65.98043052837573,0.012732871452082326
Disillusioned Left,66.14090019569471,0.012638790744221553
Disillusioned Left,66.30136986301369,0.012544954307835558
Disillusioned Left,66.46183953033268,0.012451312530217975
Disillusioned Left,66.62230919765166,0.012357812589115415
Disillusioned Left,66.78277886497064,0.012264375743666072
Disillusioned Left,66.94324853228963,0.012170850598389123
Disillusioned Left,67.10371819960861,0.012077147078681615
Disillusioned Left,67.26418786692759,0.011983181239319267
Disillusioned Left,67.42465753424658,0.011888796500614448
Disillusioned Left,67.58512720156556,0.011793731741937777
Disillusioned Left,67.74559686888453,0.011698003817149047
Disillusioned Left,67.90606653620353,0.011601523772950397
Disillusioned Left,68.0665362035225,0.011504203309337957
Disillusioned Left,68.22700587084148,0.011405494890424644
Disillusioned Left,68.38747553816047,0.011305654781892752
Disillusioned Left,68.54794520547945,0.01120463199283627
Disillusioned Left,68.70841487279843,0.011102364443236305
Disillusioned Left,68.86888454011742,0.010998427198585516
Disillusioned Left,69.0293542074364,0.010892872973041541
Disillusioned Left,69.18982387475538,0.010785898614978726
Disillusioned Left,69.35029354207435,0.010677489980080992
Disillusioned Left,69.51076320939335,0.01056747468191314
Disillusioned Left,69.67123287671232,0.010455593107354328
Disillusioned Left,69.8317025440313,0.010342332568915008
Disillusioned Left,69.9921722113503,0.010227735326803654
Disillusioned Left,70.15264187866927,0.010111848031204346
Disillusioned Left,70.31311154598825,0.009994310776496847
Disillusioned Left,70.47358121330724,0.009875685718881984
Disillusioned Left,70.63405088062622,0.009756104606077082
Disillusioned Left,70.7945205479452,0.009635661242426694
Disillusioned Left,70.95499021526419,0.009514325496352815
Disillusioned Left,71.11545988258317,0.009392367265284612
Disillusioned Left,71.27592954990214,0.009270035770107
Disillusioned Left,71.43639921722114,0.009147448864785385
Disillusioned Left,71.59686888454011,0.009024734300395793
Disillusioned Left,71.75733855185909,0.008902141050080524
Disillusioned Left,71.91780821917808,0.008779822608544551
Disillusioned Left,72.07827788649706,0.008657890683316901
Disillusioned Left,72.23874755381604,0.008536455249166327
Disillusioned Left,72.39921722113503,0.008415932095660661
Disillusioned Left,72.55968688845401,0.008296277848811824
Disillusioned Left,72.72015655577299,0.008177533780563247
Disillusioned Left,72.88062622309198,0.008059773141419885
Disillusioned Left,73.04109589041096,0.007943323648478696
Disillusioned Left,73.20156555772994,0.007828263051064438
Disillusioned Left,73.36203522504893,0.007714399190181916
Disillusioned Left,73.5225048923679,0.007601752515775596
Disillusioned Left,73.68297455968688,0.007490430727248978
Disillusioned Left,73.84344422700586,0.007380767441181436
Disillusioned Left,74.00391389432485,0.007272301018619573
Disillusioned Left,74.16438356164383,0.007164999544765826
Disillusioned Left,74.32485322896281,0.0070588275010138
Disillusioned Left,74.4853228962818,0.006954080094377654
Disillusioned Left,74.64579256360078,0.00685035595923426
Disillusioned Left,74.80626223091976,0.00674750977246668
Disillusioned Left,74.96673189823875,0.006645472786777631
Disillusioned Left,75.12720156555773,0.0065442916827334
Disillusioned Left,75.2876712328767,0.0064438191563919054
Disillusioned Left,75.4481409001957,0.006343821210346219
Disillusioned Left,75.60861056751467,0.006244223659959506
Disillusioned Left,75.76908023483365,0.0061449637779398105
